X--Trace 1::[interactive: TIME],Y--Trace 1::[V_out: V(1)],,X--Trace 2::[interactive: TIME],Y--Trace 2::[V_in: V(3)]
0.19567334533222847,-0.0516851118058261,,0.19567334533222847,-0.8862385051945106
0.19570459533222848,-0.021757219805455898,,0.19570459533222848,-0.9595812188656522
0.1957358453322285,0.008939201433099078,,0.1957358453322285,-0.9960477644350635
0.19575902940140233,0.031545436150236805,,0.19575902940140233,-0.9983910921520076
0.19577986218588808,0.051211363449535856,,0.19577986218588808,-0.9824491381020309
0.19580297259512994,0.0719583839582512,,0.19580297259512994,-0.9451193479789032
0.19583422259512995,0.09750547892090164,,0.19583422259512995,-0.8632182018041876
0.19586547259512996,0.11923610988365058,,0.19586547259512996,-0.7481440642325875
0.19589672259512997,0.13631504897661967,,0.19589672259512997,-0.6043191698363999
0.19592797259512998,0.1480858073101991,,0.19592797259512998,-0.43727062864946264
0.19595922259513,0.1540959159698451,,0.19595922259513,-0.25341802242769734
0.19599047259513,0.15411426306964654,,0.19599047259513,-0.059826703722486656
0.19602172259513,0.14814002682928545,,0.19602172259513,0.13606372165535507
0.19605297259513002,0.1364026549745804,,0.19605297259513002,0.32672529451561555
0.19608422259513003,0.11935310112976011,,0.19608422259513003,0.5048309975372799
0.19611547259513004,0.09764644081402889,,0.19611547259513004,0.6635363284358751
0.19614672259513005,0.0721167579203977,,0.19614672259513005,0.7967423303483012
0.19617797259513006,0.043745054894272814,,0.19617797259513006,0.8993299713236468
0.19620922259513007,0.013621798906970212,,0.19620922259513007,0.9673568658510359
0.19624047259513008,-0.017096397060333685,,0.19624047259513008,0.9982087785236857
0.19626838321609694,-0.044089227707565404,,0.19626838321609694,0.9933366929036311
0.19629665449097264,-0.07010358131981537,,0.19629665449097264,0.9573416062822026
0.19632634199097262,-0.09494684740019402,,0.19632634199097262,0.8871468573450956
0.19635759199097264,-0.11760821162069017,,0.19635759199097264,0.7800688890363003
0.19638884199097265,-0.13594246008827593,,0.19638884199097265,0.6430133107893673
0.19642009199097266,-0.1491153191443361,,0.19642009199097266,0.4812470916147843
0.19645134199097267,-0.15662091334442949,,0.19645134199097267,0.30098681659589815
0.19648259199097268,-0.15817114709377753,,0.19648259199097268,0.10915978701079328
0.1965138419909727,-0.1537067745423797,,0.1965138419909727,-0.08686219197184511
0.1965450919909727,-0.14339967880400703,,0.1965450919909727,-0.2795461056298794
0.1965763419909727,-0.12764626561695877,,0.1965763419909727,-0.46148721921960323
0.19660759199097272,-0.10705223183866285,,0.19660759199097272,-0.6256936377799259
0.19663884199097273,-0.08240929108963499,,0.19663884199097273,-0.765855000733368
0.19667009199097274,-0.054664760638053395,,0.19667009199097274,-0.8765849855049096
0.19670134199097275,-0.024885244514580324,,0.19670134199097275,-0.9536283008781212
0.19673259199097276,0.005784592063592888,,0.19673259199097276,-0.9940242154494491
0.19675644429334077,0.029094618263366144,,0.19675644429334077,-0.999180364034354
0.19677785083276628,0.049376799383561105,,0.19677785083276628,-0.9847279416222097
0.1968024749332869,0.07154539610933618,,0.1968024749332869,-0.9461363636989246
0.1968337249332869,0.09704199081634063,,0.1968337249332869,-0.8647925360153272
0.19686497493328692,0.11884296447447591,,0.19686497493328692,-0.750215216153857
0.19689622493328693,0.13600414983610087,,0.19689622493328693,-0.6068075462612758
0.19692747493328694,0.1478659845541695,,0.19692747493328694,-0.44008060266728405
0.19695872493328695,0.15397260685300412,,0.19695872493328695,-0.2564416083128108
0.19698997493328696,0.15408927746946066,,0.19698997493328696,-0.06294770676520052
0.19702122493328697,0.1482114970173688,,0.19702122493328697,0.13296523985213884
0.19705247493328698,0.13656508300538014,,0.19705247493328698,0.32376840686971914
0.197083724933287,0.11959758840517112,,0.197083724933287,0.502129335582497
0.197114974933287,0.09796100710260958,,0.197114974933287,0.6611937155264038
0.197146224933287,0.07248681875414867,,0.197146224933287,0.7948487917843038
0.19717747493328702,0.04415395986959414,,0.19717747493328702,0.8979582747302293
0.19720872493328703,0.014051483941956999,,0.19720872493328703,0.9665597247590271
0.19723997493328704,-0.016664692341471006,,0.19723997493328704,0.998016826618209
0.1972672442553805,-0.04306546992624698,,0.1972672442553805,0.9941360031860584
0.19729496519066386,-0.06866042429791812,,0.19729496519066386,0.9603546818322225
0.19732465269066385,-0.09366346904747644,,0.19732465269066385,0.8919951040176929
0.19735590269066386,-0.11654026075221445,,0.19735590269066386,0.7866660522927996
0.19738715269066387,-0.13502228161729682,,0.19738715269066387,0.6511058653456575
0.19741840269066388,-0.14849067552661105,,0.19741840269066388,0.49052404513782183
0.1974496526906639,-0.1563136725550688,,0.1974496526906639,0.3110916609641951
0.1974809026906639,-0.15819103913801644,,0.1974809026906639,0.11970419872191143
0.1975121526906639,-0.15405102795230688,,0.1975121526906639,-0.07628342874637353
0.19754340269066392,-0.14405311257680736,,0.19754340269066392,-0.2693395268279521
0.19757465269066393,-0.12858188342815716,,0.19757465269066393,-0.45204505794109184
0.19760590269066394,-0.10823224464618203,,0.19760590269066394,-0.6173787509873209
0.19763715269066395,-0.08378658095139228,,0.19763715269066395,-0.7589869248629191
0.19766840269066396,-0.056184673219927476,,0.19766840269066396,-0.8714276568609457
0.19769965269066397,-0.026487693750554958,,0.19769965269066397,-0.9503799127080206
0.19773090269066398,0.0041627442879886446,,0.19773090269066398,-0.9928096014888446
0.19775506442641447,0.027799535765642164,,0.19775506442641447,-0.9994937633010601
0.1977768638666261,0.048490423868500644,,0.1977768638666261,-0.9857886464619757
0.19780298525509868,0.07200780206916693,,0.19780298525509868,-0.9450933556482553
0.1978342352550987,0.0974427368985536,,0.1978342352550987,-0.863178042327143
0.1978654852550987,0.11917386528762074,,0.1978654852550987,-0.7480912809151021
0.1978967352550987,0.13625293567442742,,0.1978967352550987,-0.6042557911118784
0.19792798525509872,0.14802352634884067,,0.19792798525509872,-0.4371990901269497
0.19795923525509873,0.1540332700459057,,0.19795923525509873,-0.2533410732923127
0.19799048525509874,0.15405113634070539,,0.19799048525509874,-0.0597473010863495
0.19802173525509875,0.14807641131702895,,0.19802173525509875,0.1361425263934675
0.19805298525509876,0.1363386251467453,,0.19805298525509876,0.32680047293381176
0.19808423525509877,0.11928883130708563,,0.19808423525509877,0.5048996605711091
0.19811548525509878,0.09758217380719039,,0.19811548525509878,0.6635958374034541
0.1981467352550988,0.07205281641242256,,0.1981467352550988,0.7967903983533787
0.1981779852550988,0.04368180307014139,,0.1981779852550988,0.8993647511397447
0.19820923525509881,0.013559653299862149,,0.19820923525509881,0.9673770209092686
0.19824048525509883,-0.01715702308521208,,0.19824048525509883,0.9982135342765814
0.19826856217301142,-0.04430502811030468,,0.19826856217301142,0.9932064773389245
0.19829697958311868,-0.07043581095285709,,0.19829697958311868,0.956749378693389
0.19832666708311866,-0.09524614568519238,,0.19832666708311866,0.8862023669469073
0.19835791708311867,-0.11786405711905659,,0.19835791708311867,0.7787892118888395
0.19838916708311868,-0.13614665866414508,,0.19838916708311868,0.641447624168039
0.1984204170831187,-0.14926158509749654,,0.1984204170831187,0.47945556397825634
0.1984516670831187,-0.15670513966201663,,0.1984516670831187,0.2990382953465422
0.19848291708311872,-0.15819156409188273,,0.19848291708311872,0.10712915272747893
0.19851416708311873,-0.1536640194862906,,0.19851416708311873,-0.08889690315240295
0.19854541708311874,-0.1432967731888361,,0.19854541708311874,-0.281506700898091
0.19857666708311875,-0.12748849957435338,,0.19857666708311875,-0.46329835399882574
0.19860791708311876,-0.10684696331295611,,0.19860791708311876,-0.6272857111762898
0.19863916708311877,-0.08216566317863389,,0.19863916708311877,-0.7671668302590958
0.19867041708311878,-0.05439335226734803,,0.19867041708311878,-0.8775661582870106
0.1987016670831188,-0.02459766886324769,,0.1987016670831188,-0.9542411109968267
0.1987329170831188,0.006076156136883163,,0.1987329170831188,-0.9942451129555652
0.19875670060513884,0.029314711698416533,,0.19875670060513884,-0.9991138777468604
0.19877801940673484,0.049507836575464495,,0.19877801940673484,-0.9845429855786267
0.19880242078288593,0.07147505657719513,,0.19880242078288593,-0.9462464669265052
0.19883367078288594,0.09697914679618877,,0.19883367078288594,-0.8649633289379345
0.19886492078288595,0.11878814215927205,,0.19886492078288595,-0.750440135295257
0.19889617078288596,0.1359586345563027,,0.19889617078288596,-0.6070779481048197
0.19892742078288597,0.1478307297277065,,0.19892742078288597,-0.44038609582212224
0.19895867078288598,0.1539481957743442,,0.19895867078288598,-0.2567704528481446
0.198989920782886,0.15407590073992514,,0.198989920782886,-0.06328726536972827
0.199021170782886,0.14820894373869428,,0.199021170782886,0.13262801622471737
0.199052420782886,0.13657274927669427,,0.199052420782886,0.3234464775345155
0.19908367078288602,0.11961449850715156,,0.19908367078288602,0.5018350721035196
0.19911492078288603,0.09798585179531268,,0.19911492078288603,0.6609384262837392
0.19914617078288605,0.07251800301071938,,0.19914617078288605,0.7946422874005765
0.19917742078288606,0.04418966654558067,,0.19917742078288606,0.8978084910530969
0.19920867078288607,0.014089737621743462,,0.19920867078288607,0.9664724178911437
0.19923992078288608,-0.01662593785949065,,0.19923992078288608,0.9979953517136596
0.19926711288645477,-0.04295490878772124,,0.19926711288645477,0.9942249224393268
0.19929477150500596,-0.0685019534803668,,0.19929477150500596,0.9606932368205914
0.19932445900500595,-0.09352291559659494,,0.19932445900500595,0.8925445654156771
0.19935570900500596,-0.11642401881880894,,0.19935570900500596,0.7874167966045423
0.19938695900500597,-0.13493525527484604,,0.19938695900500597,0.6520290418883506
0.19941820900500598,-0.14843683937372654,,0.19941820900500598,0.4915841767541167
0.199449459005006,-0.156295592610413,,0.199449459005006,0.31224800739116704
0.199480709005006,-0.1582098918837873,,0.199480709005006,0.12091232221488614
0.199511959005006,-0.15410655592560926,,0.199511959005006,-0.07506995569615042
0.19954320900500602,-0.14414363449914527,,0.19954320900500602,-0.2681673373090514
0.19957445900500603,-0.12870435924221316,,0.19957445900500603,-0.4509591985391507
0.19960570900500604,-0.10838239293344054,,0.19960570900500604,-0.6164209506705969
0.19963695900500605,-0.0839590433167457,,0.19963695900500605,-0.7581939913602405
0.19966820900500606,-0.05637322182027638,,0.19966820900500606,-0.8708300621621382
0.19969945900500607,-0.026685467516417198,,0.19969945900500607,-0.9500006220422245
0.19973070900500609,0.003962963963830415,,0.19973070900500609,-0.9926631907836375
0.19975492806222261,0.027658509238870456,,0.19975492806222261,-0.9995206558767942
0.19977679937668952,0.04842054265049219,,0.19977679937668952,-0.9858566355795362
0.1998032960521582,0.07226460226811234,,0.1998032960521582,-0.9444533795412985
0.19983454605215822,0.0976650435404459,,0.19983454605215822,-0.8621904313340821
0.19986579605215823,0.11935417933357728,,0.19986579605215823,-0.7467939883726162
0.19989704605215824,0.13638378756032415,,0.19989704605215824,-0.6026986712450267
0.19992829605215826,0.14809936391791656,,0.19992829605215826,-0.4354419821786168
0.19995954605215827,0.15405067144686435,,0.19995954605215827,-0.25145150193573673
0.19999079605215828,0.15400894072421215,,0.19999079605215828,-0.057797881489079994
0.2000220460521583,0.1479757639903386,,0.2000220460521583,0.13807687912955455
0.2000532960521583,0.13618293134174148,,0.2000532960521583,0.32864542271786595
0.2000845460521583,0.1190836267194764,,0.2000845460521583,0.5065843070175889
0.20011579605215832,0.09733491046876831,,0.20011579605215832,0.6650554404941821
0.20014704605215833,0.0717725751504104,,0.20014704605215833,0.7979688663601328
0.20017829605215834,0.04337894809732945,,0.20017829605215834,0.9002167961979176
0.20020954605215835,0.013245428789966698,,0.20020954605215835,0.9678698994051077
0.20024079605215836,-0.017470943065992946,,0.20024079605215836,0.9983283051659138
0.20027204605215837,-0.047589077773221175,,0.20027204605215837,0.9904215140280793
0.20030057639313145,-0.07359481122910956,,0.20030057639313145,0.9499311505116288
0.20033026389313144,-0.09805749780804479,,0.20033026389313144,0.8755066851297472
0.20036151389313145,-0.12020503910802231,,0.20036151389313145,0.764415254347435
0.20039276389313146,-0.1379252437281609,,0.20039276389313146,0.6239477740294144
0.20042401389313147,-0.15040924344716586,,0.20042401389313147,0.45950233066935353
0.20045526389313148,-0.15717759221173658,,0.20045526389313148,0.2773984704337397
0.2004865138931315,-0.15797048534094335,,0.2004865138931315,0.08463434254599528
0.2005177638931315,-0.15275774124884356,,0.2005177638931315,-0.1113822356623101
0.2005490138931315,-0.14173996382135662,,0.2005490138931315,-0.3031184570177678
0.20058026389313152,-0.12534083252954342,,0.20058026389313152,-0.4832060060610318
0.20061151389313153,-0.10419082293000778,,0.20061151389313153,-0.6447242192763952
0.20064276389313154,-0.07910297986892705,,0.20064276389313154,-0.7814660423102988
0.20067401389313155,-0.051041687753705954,,0.20067401389313155,-0.8881765635895559
0.20070526389313156,-0.02108572996908659,,0.20070526389313156,-0.9607549576251752
0.20073651389313157,0.00961372382939082,,0.20073651389313157,-0.996412077436796
0.20075954263745946,0.032056851719555045,,0.20075954263745946,-0.9982030479868673
0.2007807080539364,0.05201002152212792,,0.2007807080539364,-0.9814439043385591
0.20080349438914158,0.07242790401280015,,0.20080349438914158,-0.94404309229806
0.2008347443891416,0.09791845963344331,,0.2008347443891416,-0.8615584627190096
0.2008659943891416,0.11957731943097027,,0.2008659943891416,-0.7459646245849484
0.2008972443891416,0.136571993009692,,0.2008972443891416,-0.6017037842701267
0.20092849438914162,0.14824921154827828,,0.20092849438914162,-0.43431980496499073
0.20095974438914163,0.15416008166173337,,0.20095974438914163,-0.25024515912438017
0.20099099438914164,0.15407728798871836,,0.20099099438914164,-0.05655373215793561
0.20102224438914165,0.14800387723812033,,0.20102224438914165,0.13931102301986314
0.20105349438914166,0.13617309293592833,,0.20105349438914166,0.329822133709523
0.20108474438914167,0.11903946041827698,,0.20108474438914167,0.5076583647668963
0.20111599438914168,0.09726127294282767,,0.20111599438914168,0.6659855695645567
0.2011472443891417,0.07167534500305756,,0.2011472443891417,0.7987193224128265
0.2011784943891417,0.043264830284680596,,0.2011784943891417,0.9007587396275872
0.20120974438914171,0.013121674299216766,,0.20120974438914171,0.9681825036298704
0.20124099438914173,-0.017596799859933482,,0.20124099438914173,0.9983995569806101
0.20127224438914174,-0.04770949290740916,,0.20127224438914174,0.9902486752654548
0.20130099061109938,-0.07389179257919366,,0.20130099061109938,0.9491147250873609
0.20133067811109936,-0.09831432540878648,,0.20133067811109936,0.8742461254606402
0.20136192811109938,-0.12040865427735319,,0.20136192811109938,0.7627347027609516
0.20139317811109939,-0.13806541691020305,,0.20139317811109939,0.6219118131809573
0.2014244281110994,-0.15047819441931176,,0.2014244281110994,0.45718920139260444
0.2014556781110994,-0.15717035181921715,,0.2014556781110994,0.2748970649889711
0.20148692811109942,-0.1578850838700394,,0.20148692811109942,0.08204078854227616
0.20151817811109943,-0.15259528145863366,,0.20151817811109943,-0.11396826939909122
0.20154942811109944,-0.14150457733248142,,0.20154942811109944,-0.30559759066203046
0.20158067811109945,-0.12503951786942974,,0.20158067811109945,-0.4854829678964905
0.20161192811109946,-0.10383317595415847,,0.20161192811109946,-0.646711506936691
0.20164317811109947,-0.07870082155456071,,0.20164317811109947,-0.7830872854456122
0.20167442811109948,-0.05060861066945904,,0.20167442811109948,-0.8893694587349493
0.2017056781110995,-0.020636574554641064,,0.2017056781110995,-0.9614736624893356
0.2017369281110995,0.01006347097728186,,0.2017369281110995,-0.9966289725948483
0.20175985969388197,0.03240385291146449,,0.20175985969388197,-0.9980816948024778
0.20178123167054593,0.052534190616496786,,0.20178123167054593,-0.9808077419355066
0.20180381996025515,0.0727502059670154,,0.20180381996025515,-0.9433664256064263
0.20183506996025516,0.09820443040640454,,0.20183506996025516,-0.8605181828647049
0.20186631996025517,0.11981750297754017,,0.20186631996025517,-0.7446007089397563
0.20189756996025518,0.1367586473835936,,0.20189756996025518,-0.6000686473469865
0.2019288199602552,0.14837660463416066,,0.2019288199602552,-0.43247628415901485
0.2019600699602552,0.15422471548745562,,0.2019600699602552,-0.24826409990650422
0.2019913199602552,0.1540780324424647,,0.2019913199602552,-0.054511265522479854
0.20202256996025522,0.14794201676824928,,0.20202256996025522,0.14133640622530638
0.20205381996025523,0.13605227638540543,,0.20205381996025523,0.33175259914400196
0.20208506996025524,0.1188655644268134,,0.20208506996025524,0.5094197257268023
0.20211631996025525,0.09704217440168822,,0.20211631996025525,0.6675101379357683
0.20214756996025526,0.07142062332624792,,0.20214756996025526,0.7999485098876895
0.20217881996025527,0.04298539641222098,,0.20217881996025527,0.9016453092210468
0.20221006996025528,0.012829361544738726,,0.20221006996025528,0.9686923849695069
0.2022413199602553,-0.01788973339323817,,0.2022413199602553,0.9985131556124739
0.2022725699602553,-0.04799071585151793,,0.2022725699602553,0.9899616256578865
0.20230197741073647,-0.07472570244934795,,0.20230197741073647,0.947143847793168
0.20233166491073645,-0.09904727834174257,,0.20233166491073645,0.8712192271272362
0.20236291491073646,-0.12101022908002997,,0.20236291491073646,0.7587102978048681
0.20239416491073647,-0.13851168690102453,,0.20239416491073647,0.6170445572273445
0.20242541491073648,-0.15075088194538544,,0.20242541491073648,0.45166614035811614
0.2024566649107365,-0.157257884807953,,0.2024566649107365,0.2689304470124103
0.2024879149107365,-0.15778303880373343,,0.2024879149107365,0.07585990740573281
0.20251916491073652,-0.15230655342116792,,0.20251916491073652,-0.12012588589982477
0.20255041491073653,-0.14103926639777792,,0.20255041491073653,-0.31149530877740267
0.20258166491073654,-0.12441454164666937,,0.20258166491073654,-0.49089414162765416
0.20261291491073655,-0.1030716167774939,,0.20261291491073655,-0.6514281879113468
0.20264416491073656,-0.07783104015133142,,0.20264416491073656,-0.7869282142587668
0.20267541491073657,-0.04966315547193248,,0.20267541491073657,-0.892187030646883
0.20270666491073658,-0.01965094088669336,,0.20270666491073658,-0.9631595997912424
0.2027379149107366,0.011052293478901262,,0.2027379149107366,-0.9971184856618031
0.20276059794521534,0.03313317816791061,,0.20276059794521534,-0.9977837813722087
0.2027823600490803,0.05359293619106574,,0.2027823600490803,-0.9794007505003663
0.2028046011224299,0.07344482934446507,,0.2028046011224299,-0.941726765483979
0.2028358511224299,0.09881382872507816,,0.2028358511224299,-0.8580075007333164
0.20286710112242992,0.12031898335331771,,0.20286710112242992,-0.7413154889057301
0.20289835112242993,0.13713363967054848,,0.20289835112242993,-0.5961351385738566
0.20292960112242994,0.14861138001339136,,0.20292960112242994,-0.4280456491829958
0.20296085112242995,0.15431091078162518,,0.20296085112242995,-0.24350660554499626
0.20299210112242996,0.15401297575050607,,0.20299210112242996,-0.04960973961576188
0.20302335112242997,0.14772882720242309,,0.20302335112242997,0.14619360078544633
0.20305460112242998,0.13569974871020204,,0.20305460112242998,0.3363788030945639
0.20308585112243,0.11838782731879527,,0.20308585112243,0.5136371566443708
0.20311710112243,0.09645815299689522,,0.20311710112243,0.6711567223153436
0.20314835112243002,0.07075330721137395,,0.20314835112243002,0.8028841115367287
0.20317960112243003,0.04226096470562263,,0.20317960112243003,0.903757114614215
0.20321085112243004,0.012076174492063328,,0.20321085112243004,0.9698992386099942
0.20324210112243005,-0.018642289102762825,,0.20324210112243005,0.9987686787916998
0.20327335112243006,-0.04871313497774967,,0.20327335112243006,0.9892559987633495
0.20330431031566246,-0.07673138729770931,,0.20330431031566246,0.9423398220320678
0.20333556031566247,-0.10214189736109608,,0.20333556031566247,0.8589445820439706
0.20336681031566248,-0.12369668134469469,,0.20336681031566248,0.7425405834695499
0.2033980603156625,-0.14056759842504088,,0.2033980603156625,0.5976011666940945
0.2034293103156625,-0.15210639423698227,,0.2034293103156625,0.4296962722209966
0.20345899781566248,-0.157674418250299,,0.20345899781566248,0.2547839973654435
0.2034902478156625,-0.1577212195296914,,0.2034902478156625,0.06123644483635388
0.2035214978156625,-0.15179799073848474,,0.2035214978156625,-0.13466438992622595
0.20355274781566252,-0.14010891604543785,,0.20355274781566252,-0.3253901477045938
0.20358399781566253,-0.1231034017540974,,0.20358399781566253,-0.5036113445873578
0.20361524781566254,-0.1014351576547783,,0.20361524781566254,-0.662479039926314
0.20364649781566255,-0.07593707904766313,,0.20364649781566255,-0.7958880372833931
0.20367774781566256,-0.04758925527497948,,0.20367774781566256,-0.8987115037067831
0.20370899781566257,-0.0174814612678989,,0.20370899781566257,-0.9669979910458342
0.20374024781566258,0.013229648569844037,,0.20374024781566258,-0.9981232878877638
0.20376369610353132,0.03599067458625151,,0.20376369610353132,-0.996299539511563
0.20378525363556219,0.05614074096258234,,0.20378525363556219,-0.9755678811961794
0.2038078200673039,0.0761017903397564,,0.2038078200673039,-0.9347312868850687
0.20383907006730392,0.10111890287939963,,0.20383907006730392,-0.8474442985960384
0.20387032006730393,0.12217946753446815,,0.20387032006730393,-0.7275905011641559
0.20390157006730394,0.13847404245620745,,0.20390157006730394,-0.5797758088101359
0.20393282006730395,0.14937631925318623,,0.20393282006730395,-0.40968065726537545
0.20396407006730397,0.15446723839983437,,0.20396407006730397,-0.2238417078134447
0.20399532006730398,0.1535510472504629,,0.20399532006730398,-0.02940064706233475
0.204026570067304,0.14666286988662788,,0.204026570067304,0.16617026406753105
0.204057820067304,0.13406731005282202,,0.204057820067304,0.3553553451386306
0.204089070067304,0.11624833074351897,,0.204089070067304,0.5308843195814147
0.20412032006730402,0.09389060849309497,,0.20412032006730402,0.6860117073462262
0.20415157006730403,0.06785327668759455,,0.20415157006730403,0.814776049917484
0.20418282006730404,0.039136888438149275,,0.20418282006730404,0.9122290058220431
0.20421407006730405,0.008845223401397791,,0.20421407006730405,0.9746255126166828
0.20424532006730406,-0.02185902906737904,,0.20424532006730406,0.9995677075377898
0.20427526332151347,-0.050580661596593676,,0.20427526332151347,0.9874281683943241
0.20430018371829292,-0.07311890403764469,,0.20430018371829292,0.9506991732714248
0.20432711888206204,-0.09552678836175704,,0.20432711888206204,0.8848836160782694
0.20435836888206205,-0.11810681301877017,,0.20435836888206205,0.7770053775420381
0.20438961888206206,-0.13632095459981697,,0.20438961888206206,0.6392672580964615
0.20442086888206207,-0.1493586212716664,,0.20442086888206207,0.47696245642741286
0.20445211888206208,-0.1567191389997702,,0.20445211888206208,0.29632825504167815
0.2044833688820621,-0.1581200142803317,,0.2044833688820621,0.10430632499727634
0.2045146188820621,-0.15350774609369866,,0.2045146188820621,-0.0917240386211153
0.2045458688820621,-0.14305992722473745,,0.2045458688820621,-0.28422949887450816
0.20457711888206212,-0.12717837531857856,,0.20457711888206212,-0.46581217888410453
0.20460836888206213,-0.10647373674983394,,0.20460836888206213,-0.6294939580896398
0.20463961888206214,-0.08174197891352773,,0.20463961888206214,-0.7689846375098908
0.20467086888206215,-0.05393385704710304,,0.20467086888206215,-0.878923668562326
0.20470211888206216,-0.024118429448935566,,0.20470211888206216,-0.9550861559379369
0.20473336888206217,0.00655828079163469,,0.20473336888206217,-0.9945452179592661
0.20475708875744736,0.02972634603124152,,0.20475708875744736,-0.9990082592088205
0.20477832776531496,0.04983180074415691,,0.20477832776531496,-0.9842018026573365
0.20480252097050744,0.07160033068421888,,0.20480252097050744,-0.9460426707429532
0.20483377097050745,0.09709355723127314,,0.20483377097050745,-0.8646472537117553
0.20486502097050746,0.11888776607766421,,0.20486502097050746,-0.750023927620286
0.20489627097050747,0.13604109268430972,,0.20489627097050747,-0.60657760260848
0.20492752097050748,0.14789425645493479,,0.20492752097050748,-0.439820840501037
0.2049587709705075,0.1539917113374155,,0.2049587709705075,-0.2561620101477048
0.2049900209705075,0.15409905089891768,,0.2049900209705075,-0.06265901740126205
0.2050212709705075,0.14821211809008789,,0.2050212709705075,0.13325192624388754
0.20505252097050752,0.13655706394154188,,0.20505252097050752,0.32404207309203054
0.20508377097050753,0.11958175782533169,,0.20508377097050753,0.5023794647965399
0.20511502097050754,0.09793847729671346,,0.20511502097050754,0.661410695406156
0.20514627097050755,0.07245894415434471,,0.20514627097050755,0.7950242839147289
0.20517752097050757,0.04412228524452528,,0.20517752097050757,0.8980855350474425
0.20520877097050758,0.01401768689079756,,0.20520877097050758,0.9666338627202102
0.2052400209705076,-0.016698873404848446,,0.2052400209705076,0.9980349931431909
0.20526737236224726,-0.043176174051051314,,0.20526737236224726,0.9940486396153433
0.20529515674654156,-0.06882007511367366,,0.20529515674654156,0.960018450704458
0.20532484424654154,-0.09380526384248872,,0.20532484424654154,0.891450385196421
0.20535609424654155,-0.11665788589888239,,0.20535609424654155,0.785922417305567
0.20538734424654156,-0.13522186914673517,,0.20538734424654156,0.6501918916679883
0.20541859424654157,-0.14865392087568435,,0.20541859424654157,0.4894748562655867
0.20544984424654159,-0.1564381508802225,,0.20544984424654159,0.309947576637362
0.2054810942465416,-0.1582757026373332,,0.2054810942465416,0.11850918545955073
0.2055123442465416,-0.1540962383812631,,0.2055123442465416,-0.07748344725453368
0.20554359424654162,-0.14406064215571288,,0.20554359424654162,-0.2704984345440659
0.20557484424654163,-0.1285548388754287,,0.20557484424654163,-0.4531183186913253
0.20560609424654164,-0.1081749625515502,,0.20560609424654164,-0.6183251199627552
0.20563734424654165,-0.08370445249586778,,0.20563734424654165,-0.7597700336349089
0.20566859424654166,-0.05608395253844719,,0.20566859424654166,-0.872017410998377
0.20569984424654167,-0.02637524975117842,,0.20569984424654167,-0.9507536482900594
0.20573109424654168,0.004279687318410524,,0.20573109424654168,-0.9929529560668049
0.20575524735597195,0.027906613421742242,,0.20575524735597195,-0.9994565351579343
0.20577703239601478,0.0485794364001746,,0.20577703239601478,-0.985610208654937
0.20580307566844164,0.07202066703252825,,0.20580307566844164,-0.944907553107823
0.20583432566844165,0.09744830768461894,,0.20583432566844165,-0.8628910777487303
0.20586557566844166,0.11916904861920738,,0.20586557566844166,-0.7477141821866001
0.20589682566844167,0.13623550020359806,,0.20589682566844167,-0.6038030499261252
0.20592807566844168,0.1479918009749936,,0.20592807566844168,-0.43668810507345823
0.2059593256684417,0.15398620421620746,,0.2059593256684417,-0.2527914812403061
0.2059905756684417,0.15398833908722717,,0.2059905756684417,-0.059180222550398606
0.2060218256684417,0.14799816404158914,,0.2060218256684417,0.13670529890391786
0.20605307566844172,0.13624586834907046,,0.20605307566844172,0.3273373123861226
0.20608432566844173,0.11918312674289454,,0.20608432566844173,0.5053899365262202
0.20611557566844174,0.09746564287906669,,0.20611557566844174,0.6640207088319153
0.20614682566844175,0.07192805490076389,,0.20614682566844175,0.7971335376839352
0.20617807566844176,0.04355178405640733,,0.20617807566844176,0.8996129717204286
0.20620932566844177,0.013427605149876514,,0.20620932566844177,0.9675207837626204
0.20624057566844178,-0.017287745953743196,,0.20624057566844178,0.9982473146765578
0.2062718256684418,-0.04741320933607,,0.2062718256684418,0.9906117611110239
0.20630010000946253,-0.0732093710668496,,0.20630010000946253,0.9508621490649417
0.20632978750946251,-0.09771934815150128,,0.20632978750946251,0.8769490965516283
0.20636103750946252,-0.11992920436660669,,0.20636103750946252,0.7663416201222333
0.20639228750946254,-0.13772347557402492,,0.20639228750946254,0.6262840650010095
0.20642353750946255,-0.15029049472289152,,0.20642353750946255,0.4621587644857682
0.20645478750946256,-0.15714758830429082,,0.20645478750946256,0.28027296183293565
0.20648603750946257,-0.15803150600508695,,0.20648603750946257,0.08761642643573647
0.20651728750946258,-0.15290853265130544,,0.20651728750946258,-0.10840715909353461
0.2065485375094626,-0.14197578989132117,,0.2065485375094626,-0.3002647182940538
0.2065797875094626,-0.12565365534168674,,0.2065797875094626,-0.4805832727611368
0.2066110375094626,-0.10456961569245085,,0.2066110375094626,-0.6424332815701885
0.20664228750946262,-0.07953414796492672,,0.20664228750946262,-0.7795949396490568
0.20667353750946263,-0.05150959586125817,,0.20667353750946263,-0.8867972013992242
0.20670478750946264,-0.02157329363062464,,0.20670478750946264,-0.9599203440211731
0.20673603750946265,0.009124331641214971,,0.20673603750946265,-0.9961542861518489
0.20675918683105626,0.03169340165323194,,0.20675918683105626,-0.9983345154350565
0.2067800964780878,0.051424573743976035,,0.2067800964780878,-0.9821734816335472
