X--Trace 1::[interactive: TIME],Y--Trace 1::[V_in: V(2)],,X--Trace 2::[interactive: TIME],Y--Trace 2::[V_out: V(3)]
0.5292499999999999,0.4999999999997229,,0.5292499999999999,-0.799638718041798
0.5293499999999999,0.6999999999997009,,0.5293499999999999,-0.7979179275383106
0.5294499999999999,0.8999999999996788,,0.5294499999999999,-0.7998045427459888
0.5295,0.9999999999998899,,0.5295,-0.797669175782211
0.5295099999999999,0.9800000000002012,,0.5295099999999999,0.8011932917708948
0.52953,0.9400000000001612,,0.52953,0.8007500780756085
0.52957,0.8600000000000811,,0.52957,0.8018196942124047
0.52965,0.7000000000001432,,0.52965,0.8004366031059859
0.5297499999999999,0.5000000000001652,,0.5297499999999999,0.8020077609824763
0.5298499999999999,0.30000000000018723,,0.5298499999999999,0.8002694253340523
0.5299499999999999,0.10000000000020925,,0.5299499999999999,0.8021749443868323
0.5299999999999999,2.2026824808563106e-13,,0.5299999999999999,0.8000186355763237
0.5300099999999999,0.019999999999686935,,0.5300099999999999,-0.7988300638976348
0.5300299999999999,0.05999999999972694,,0.5300299999999999,-0.7983946900560062
0.5300699999999999,0.13999999999980695,,0.5300699999999999,-0.7994521751410117
0.5301499999999999,0.2999999999997449,,0.5301499999999999,-0.7980837480295279
0.5302499999999999,0.4999999999997229,,0.5302499999999999,-0.7996387173704969
0.5303499999999999,0.6999999999997009,,0.5303499999999999,-0.7979179275369948
0.5304499999999999,0.8999999999996788,,0.5304499999999999,-0.7998045433088521
0.5305,0.9999999999998899,,0.5305,-0.7976691740479076
0.5305099999999999,0.9800000000002012,,0.5305099999999999,0.8011932791270765
0.53053,0.9400000000001612,,0.53053,0.8007501210060464
0.53057,0.8600000000000811,,0.53057,0.801819631734225
0.53065,0.7000000000001432,,0.53065,0.800436675628145
0.5307499999999999,0.5000000000001652,,0.5307499999999999,0.8020076803004016
0.5308499999999999,0.30000000000018723,,0.5308499999999999,0.8002695141972059
0.5309499999999999,0.10000000000020925,,0.5309499999999999,0.8021748473136743
0.5309999999999999,2.2026824808563106e-13,,0.5309999999999999,0.8000187490441278
0.5310099999999999,0.019999999999686935,,0.5310099999999999,-0.7988300811182124
0.5310299999999999,0.05999999999972694,,0.5310299999999999,-0.7983946813253401
0.5310699999999999,0.13999999999980695,,0.5310699999999999,-0.7994521785219783
0.5311499999999999,0.2999999999997449,,0.5311499999999999,-0.7980837472879211
0.5312499999999999,0.4999999999997229,,0.5312499999999999,-0.7996387160959522
0.5313499999999999,0.6999999999997009,,0.5313499999999999,-0.7979179307165469
0.5314499999999999,0.8999999999996788,,0.5314499999999999,-0.7998045382891183
0.5315,0.9999999999998899,,0.5315,-0.7976691828898281
0.5315099999999999,0.9800000000002012,,0.5315099999999999,0.801193292614933
0.53153,0.9400000000001612,,0.53153,0.8007500840377656
0.53157,0.8600000000000811,,0.53157,0.8018196842531161
0.53165,0.7000000000001432,,0.53165,0.8004366149061852
0.53175,0.5000000000001652,,0.53175,0.8020077477244841
0.5318499999999999,0.30000000000018723,,0.5318499999999999,0.8002694400554706
0.5319499999999999,0.10000000000020925,,0.5319499999999999,0.8021749282055279
0.5319999999999999,2.2026824808563106e-13,,0.5319999999999999,0.8000186544214752
0.5320099999999999,0.019999999999686935,,0.5320099999999999,-0.7988300603920512
0.5320299999999999,0.05999999999972694,,0.5320299999999999,-0.7983947110156419
0.5320699999999999,0.13999999999980695,,0.5320699999999999,-0.7994521434046563
0.5321499999999999,0.2999999999997449,,0.5321499999999999,-0.7980837850501289
0.5322499999999999,0.4999999999997229,,0.5322499999999999,-0.7996386761300864
0.5323499999999999,0.6999999999997009,,0.5323499999999999,-0.7979179730227748
0.5324499999999999,0.8999999999996788,,0.5324499999999999,-0.7998044935725013
0.5325,0.9999999999998899,,0.5325,-0.7976692324391288
0.5325099999999999,0.9800000000002012,,0.5325099999999999,0.801193305007903
0.53253,0.9400000000001612,,0.53253,0.800750054223192
0.53257,0.8600000000000811,,0.53257,0.8018197251176397
0.53265,0.7000000000001432,,0.53265,0.8004365685163161
0.53275,0.5000000000001652,,0.53275,0.8020077985026614
0.5328499999999999,0.30000000000018723,,0.5328499999999999,0.8002693849369718
0.5329499999999999,0.10000000000020925,,0.5329499999999999,0.8021749876543127
0.5329999999999999,2.2026824808563106e-13,,0.5329999999999999,0.8000185865194835
0.5330099999999999,0.019999999999686935,,0.5330099999999999,-0.7988300544150858
0.5330299999999999,0.05999999999972694,,0.5330299999999999,-0.7983947058117964
0.5330699999999999,0.13999999999980695,,0.5330699999999999,-0.7994521551397188
0.5331499999999999,0.2999999999997449,,0.5331499999999999,-0.7980837702147578
0.5332499999999999,0.4999999999997229,,0.5332499999999999,-0.7996386934520023
0.5333499999999999,0.6999999999997009,,0.5333499999999999,-0.797917953122684
0.5334499999999999,0.8999999999996788,,0.5334499999999999,-0.7998045162232814
0.5335,0.9999999999998899,,0.5335,-0.797669203775337
0.5335099999999999,0.9800000000002012,,0.5335099999999999,0.8011932815671375
0.53353,0.9400000000001612,,0.53353,0.800750120429541
0.53357,0.8600000000000811,,0.53357,0.8018196313137866
0.53365,0.7000000000001432,,0.53365,0.8004366763711548
0.53375,0.5000000000001652,,0.53375,0.8020076794085607
0.5338499999999999,0.30000000000018723,,0.5338499999999999,0.8002695151769967
0.5339499999999999,0.10000000000020925,,0.5339499999999999,0.802174846365753
0.5339999999999999,2.2026824808563106e-13,,0.5339999999999999,0.8000187494994084
0.5340099999999999,0.019999999999686935,,0.5340099999999999,-0.798830079513107
0.5340299999999999,0.05999999999972694,,0.5340299999999999,-0.7983946848991039
0.5340699999999999,0.13999999999980695,,0.5340699999999999,-0.799452174007291
0.5341499999999999,0.2999999999997449,,0.5341499999999999,-0.7980837521051897
0.5342499999999999,0.4999999999997229,,0.5342499999999999,-0.7996387110185181
0.5343499999999999,0.6999999999997009,,0.5343499999999999,-0.7979179361389234
0.5344499999999999,0.8999999999996788,,0.5344499999999999,-0.7998045324697493
0.5345,0.9999999999998899,,0.5345,-0.7976691894569796
0.5345099999999999,0.9800000000002012,,0.5345099999999999,0.8011933043475663
0.53453,0.9400000000001612,,0.53453,0.8007500429029045
0.53457,0.8600000000000811,,0.53457,0.8018197438643978
0.53465,0.7000000000001432,,0.53465,0.8004365461021393
0.53475,0.5000000000001652,,0.53475,0.8020078238598891
0.5348499999999999,0.30000000000018723,,0.5348499999999999,0.8002693565937137
0.5349499999999999,0.10000000000020925,,0.5349499999999999,0.802175019065111
0.5349999999999999,2.2026824808563106e-13,,0.5349999999999999,0.8000185487364276
0.5350099999999999,0.019999999999686935,,0.5350099999999999,-0.7988300466207239
0.5350299999999999,0.05999999999972694,,0.5350299999999999,-0.7983947122542898
0.5350699999999999,0.13999999999980695,,0.5350699999999999,-0.7994521500850341
0.5351499999999999,0.2999999999997449,,0.5351499999999999,-0.7980837743771414
0.5352499999999999,0.4999999999997229,,0.5352499999999999,-0.7996386900390187
0.5353499999999999,0.6999999999997009,,0.5353499999999999,-0.7979179558378428
0.5354499999999999,0.8999999999996788,,0.5354499999999999,-0.7998045140340254
0.5355,0.9999999999998899,,0.5355,-0.797669205314065
0.5355099999999999,0.9800000000002012,,0.5355099999999999,0.8011932836225456
0.53553,0.9400000000001612,,0.53553,0.8007501112108051
0.53557,0.8600000000000811,,0.53557,0.8018196452759205
0.53565,0.7000000000001432,,0.53565,0.8004366599388679
0.53575,0.5000000000001652,,0.53575,0.8020076978002332
0.5358499999999999,0.30000000000018723,,0.5358499999999999,0.8002694948188688
0.5359499999999999,0.10000000000020925,,0.5359499999999999,0.802174868646544
0.5359999999999999,2.2026824808563106e-13,,0.5359999999999999,0.8000187239133152
0.5360099999999999,0.019999999999686935,,0.5360099999999999,-0.7988300803923023
0.5360299999999999,0.05999999999972694,,0.5360299999999999,-0.7983946725732516
0.5360699999999999,0.13999999999980695,,0.5360699999999999,-0.7994521929871635
0.5361499999999999,0.2999999999997449,,0.5361499999999999,-0.7980837299537393
0.5362499999999999,0.4999999999997229,,0.5362499999999999,-0.7996387357112057
0.5363499999999999,0.6999999999997009,,0.5363499999999999,-0.7979179088429411
0.5364499999999999,0.8999999999996788,,0.5364499999999999,-0.799804562398945
0.5365,0.9999999999998899,,0.5365,-0.797669154375789
0.5365099999999999,0.9800000000002012,,0.5365099999999999,0.8011932865768797
0.53653,0.9400000000001612,,0.53653,0.8007500918656817
0.53657,0.8600000000000811,,0.53657,0.8018196750174937
0.53665,0.7000000000001432,,0.53665,0.800436625010345
0.53675,0.5000000000001652,,0.53675,0.8020077368366009
0.5368499999999999,0.30000000000018723,,0.5368499999999999,0.8002694518190349
0.5369499999999999,0.10000000000020925,,0.5369499999999999,0.8021749154778546
0.5369999999999999,2.2026824808563106e-13,,0.5369999999999999,0.8000186692127784
0.5370099999999999,0.019999999999686935,,0.5370099999999999,-0.7988300649040653
0.5370299999999999,0.05999999999972694,,0.5370299999999999,-0.7983947014801727
0.5370699999999999,0.13999999999980695,,0.5370699999999999,-0.7994521562778486
0.5371499999999999,0.2999999999997449,,0.5371499999999999,-0.7980837703455353
0.5372499999999999,0.4999999999997229,,0.5372499999999999,-0.7996386923713124
0.5373499999999999,0.6999999999997009,,0.5373499999999999,-0.7979179552271399
0.5374499999999999,0.8999999999996788,,0.5374499999999999,-0.7998045129224575
0.5375,0.9999999999998899,,0.5375,-0.7976692098708675
0.5375099999999999,0.9800000000002012,,0.5375099999999999,0.8011932889553907
0.53753,0.9400000000001612,,0.53753,0.800750102921575
0.53757,0.8600000000000811,,0.53757,0.8018196553011807
0.53765,0.7000000000001432,,0.53765,0.8004366491498217
0.53775,0.5000000000001652,,0.53775,0.802007709182326
0.5378499999999999,0.30000000000018723,,0.5378499999999999,0.8002694828854529
0.5379499999999999,0.10000000000020925,,0.5379499999999999,0.8021748811001025
0.5379999999999999,2.2026824808563106e-13,,0.5379999999999999,0.8000187102370576
0.5380099999999999,0.019999999999686935,,0.5380099999999999,-0.798830075653569
0.5380299999999999,0.05999999999972694,,0.5380299999999999,-0.7983946842932983
0.5380699999999999,0.13999999999980695,,0.5380699999999999,-0.7994521774821485
0.5381499999999999,0.2999999999997449,,0.5381499999999999,-0.7980837473062533
0.5382499999999999,0.4999999999997229,,0.5382499999999999,-0.7996387167810541
0.5383499999999999,0.6999999999997009,,0.5383499999999999,-0.797917929428332
0.5384499999999999,0.8999999999996788,,0.5384499999999999,-0.7998045401809704
0.5385,0.9999999999998899,,0.5385,-0.7976691795723384
0.5385099999999999,0.9800000000002012,,0.5385099999999999,0.80119328873076
0.53853,0.9400000000001612,,0.53853,0.8007500935397432
0.53857,0.8600000000000811,,0.53857,0.8018196706881545
0.53865,0.7000000000001432,,0.53865,0.8004366306456453
0.53875,0.5000000000001652,,0.53875,0.802007730261053
0.5388499999999999,0.30000000000018723,,0.5388499999999999,0.8002694592632652
0.5389499999999999,0.10000000000020925,,0.5389499999999999,0.8021749071905898
0.5389999999999999,2.2026824808563106e-13,,0.5389999999999999,0.8000186794184608
0.5390099999999999,0.019999999999686935,,0.5390099999999999,-0.7988300705022484
0.5390299999999999,0.05999999999972694,,0.5390299999999999,-0.7983946882499597
0.5390699999999999,0.13999999999980695,,0.5390699999999999,-0.7994521739363768
0.5391499999999999,0.2999999999997449,,0.5391499999999999,-0.7980837506623375
0.5392499999999999,0.4999999999997229,,0.5392499999999999,-0.7996387136368336
0.5393499999999999,0.6999999999997009,,0.5393499999999999,-0.797917932345723
0.5394499999999999,0.8999999999996788,,0.5394499999999999,-0.7998045374544337
0.5395,0.9999999999998899,,0.5395,-0.797669182207703
0.5395099999999999,0.9800000000002012,,0.5395099999999999,0.8011932969261144
0.53953,0.9400000000001612,,0.53953,0.8007500635514136
0.53957,0.8600000000000811,,0.53957,0.8018197147919358
0.53965,0.7000000000001432,,0.53965,0.8004365792828319
0.53975,0.5000000000001652,,0.53975,0.8020077874684912
0.5398499999999999,0.30000000000018723,,0.5398499999999999,0.8002693962273608
0.5399499999999999,0.10000000000020925,,0.5399499999999999,0.8021749760599559
0.5399999999999999,2.2026824808563106e-13,,0.5399999999999999,0.8000185985831557
0.5400099999999999,0.019999999999686935,,0.5400099999999999,-0.7988300510685489
0.5400299999999999,0.05999999999972694,,0.5400299999999999,-0.7983947186884621
0.5400699999999999,0.13999999999980695,,0.5400699999999999,-0.7994521368326035
0.5401499999999999,0.2999999999997449,,0.5401499999999999,-0.7980837910195171
0.5402499999999999,0.4999999999997229,,0.5402499999999999,-0.7996386706783508
0.5403499999999999,0.6999999999997009,,0.5403499999999999,-0.7979179778582326
0.5404499999999999,0.8999999999996788,,0.5404499999999999,-0.7998044894828713
0.5405,0.9999999999998899,,0.5405,-0.7976692346830337
0.5405099999999999,0.9800000000002012,,0.5405099999999999,0.8011932895465798
0.54053,0.9400000000001612,,0.54053,0.8007501052146999
0.54057,0.8600000000000811,,0.54057,0.801819651086331
0.54065,0.7000000000001432,,0.54065,0.8004366543734378
0.54075,0.5000000000001652,,0.54075,0.8020077030756269
0.5408499999999999,0.30000000000018723,,0.5408499999999999,0.8002694899280199
0.5409499999999999,0.10000000000020925,,0.5409499999999999,0.8021748731251832
0.5409999999999999,2.2026824808563106e-13,,0.5409999999999999,0.8000187200075431
0.5410099999999999,0.019999999999686935,,0.5410099999999999,-0.7988300769680959
0.5410299999999999,0.05999999999972694,,0.5410299999999999,-0.7983946862681012
0.5410699999999999,0.13999999999980695,,0.5410699999999999,-0.7994521729850302
0.5411499999999999,0.2999999999997449,,0.5411499999999999,-0.7980837530841464
0.5412499999999999,0.4999999999997229,,0.5412499999999999,-0.7996387100064384
0.5413499999999999,0.6999999999997009,,0.5413499999999999,-0.7979179372022902
0.5414499999999999,0.8999999999996788,,0.5414499999999999,-0.7998045313692286
0.5415,0.9999999999998899,,0.5415,-0.7976691905943283
0.5415099999999999,0.9800000000002012,,0.5415099999999999,0.8011932869889018
0.54153,0.9400000000001612,,0.54153,0.8007501080439262
0.54157,0.8600000000000811,,0.54157,0.8018196478927073
0.54165,0.7000000000001432,,0.54165,0.8004366577495463
0.54175,0.5000000000001652,,0.54175,0.8020076996315306
0.5418499999999999,0.30000000000018723,,0.5418499999999999,0.8002694933895755
0.5419499999999999,0.10000000000020925,,0.5419499999999999,0.8021748696423319
0.5419999999999999,2.2026824808563106e-13,,0.5419999999999999,0.8000187236020623
0.5420099999999999,0.019999999999686935,,0.5420099999999999,-0.7988300784258922
0.5420299999999999,0.05999999999972694,,0.5420299999999999,-0.7983946811081326
0.5420699999999999,0.13999999999980695,,0.5420699999999999,-0.7994521803277357
0.5421499999999999,0.2999999999997449,,0.5421499999999999,-0.7980837447703184
0.5422499999999999,0.4999999999997229,,0.5422499999999999,-0.7996387191321073
0.5423499999999999,0.6999999999997009,,0.5423499999999999,-0.7979179272445414
0.5424499999999999,0.8999999999996788,,0.5424499999999999,-0.7998045421513723
0.5425,0.9999999999998899,,0.5425,-0.797669177988399
0.5425099999999999,0.9800000000002012,,0.5425099999999999,0.8011932760752343
0.54253,0.9400000000001612,,0.54253,0.80075014221753
0.54257,0.8600000000000811,,0.54257,0.8018195987439134
0.54265,0.7000000000001432,,0.54265,0.8004367145070315
0.54275,0.5000000000001652,,0.54275,0.8020076367238017
0.5428499999999999,0.30000000000018723,,0.5428499999999999,0.8002695624811442
0.5429499999999999,0.10000000000020925,,0.5429499999999999,0.8021747943605809
0.5429999999999999,2.2026824808563106e-13,,0.5429999999999999,0.8000188112162536
0.5430099999999999,0.019999999999686935,,0.5430099999999999,-0.7988300947562208
0.5430299999999999,0.05999999999972694,,0.5430299999999999,-0.7983946622737017
0.5430699999999999,0.13999999999980695,,0.5430699999999999,-0.7994522007996757
0.5431499999999999,0.2999999999997449,,0.5431499999999999,-0.7980837234644127
0.5432499999999999,0.4999999999997229,,0.5432499999999999,-0.7996387410997088
0.5433499999999999,0.6999999999997009,,0.5433499999999999,-0.797917904566187
0.5434499999999999,0.8999999999996788,,0.5434499999999999,-0.7998045656136061
0.5435,0.9999999999998899,,0.5435,-0.7976691529302326
0.5435099999999999,0.9800000000002012,,0.5435099999999999,0.801193283785724
0.54353,0.9400000000001612,,0.54353,0.8007501074174943
0.54357,0.8600000000000811,,0.54357,0.8018196511344979
0.54365,0.7000000000001432,,0.54365,0.8004366532076491
0.54375,0.5000000000001652,,0.54375,0.8020077051801006
0.54385,0.30000000000018723,,0.54385,0.800269486873861
0.5439499999999999,0.10000000000020925,,0.5439499999999999,0.8021748770759719
0.5439999999999999,2.2026824808563106e-13,,0.5439999999999999,0.8000187145019394
0.5440099999999999,0.019999999999686935,,0.5440099999999999,-0.7988300756531671
0.5440299999999999,0.05999999999972694,,0.5440299999999999,-0.7983946862287375
0.5440699999999999,0.13999999999980695,,0.5440699999999999,-0.7994521739768579
0.5441499999999999,0.2999999999997449,,0.5441499999999999,-0.7980837515481545
0.5442499999999999,0.4999999999997229,,0.5442499999999999,-0.7996387120746882
0.5443499999999999,0.6999999999997009,,0.5443499999999999,-0.7979179345137903
0.5444499999999999,0.8999999999996788,,0.5444499999999999,-0.7998045347177203
0.5445,0.9999999999998899,,0.5445,-0.7976691859914188
0.5445099999999999,0.9800000000002012,,0.5445099999999999,0.8011932980973057
0.54453,0.9400000000001612,,0.54453,0.8007500613762013
0.54457,0.8600000000000811,,0.54457,0.8018197180296116
0.54465,0.7000000000001432,,0.54465,0.8004365755379235
0.54475,0.5000000000001652,,0.54475,0.8020077915574223
0.54485,0.30000000000018723,,0.54485,0.8002693918296975
0.5449499999999999,0.10000000000020925,,0.5449499999999999,0.8021749807793468
0.5449999999999999,2.2026824808563106e-13,,0.5449999999999999,0.8000185933020102
0.5450099999999999,0.019999999999686935,,0.5450099999999999,-0.7988300524550607
0.5450299999999999,0.05999999999972694,,0.5450299999999999,-0.7983947121010003
0.5450699999999999,0.13999999999980695,,0.5450699999999999,-0.7994521465939912
0.5451499999999999,0.2999999999997449,,0.5451499999999999,-0.7980837796822561
0.5452499999999999,0.4999999999997229,,0.5452499999999999,-0.7996386833075227
0.5453499999999999,0.6999999999997009,,0.5453499999999999,-0.7979179639602677
0.5454499999999999,0.8999999999996788,,0.5454499999999999,-0.7998045045690734
0.5455,0.9999999999998899,,0.5455,-0.7976692174584377
0.5455099999999999,0.9800000000002012,,0.5455099999999999,0.8011932891661001
0.54553,0.9400000000001612,,0.54553,0.8007501004090096
0.54557,0.8600000000000811,,0.54557,0.801819658784983
0.54565,0.7000000000001432,,0.54565,0.8004366452795647
0.54575,0.5000000000001652,,0.54575,0.8020077133320245
0.54585,0.30000000000018723,,0.54585,0.8002694785555059
0.5459499999999999,0.10000000000020925,,0.5459499999999999,0.8021748855161988
0.5459999999999999,2.2026824808563106e-13,,0.5459999999999999,0.8000187057262569
0.5460099999999999,0.019999999999686935,,0.5460099999999999,-0.7988300769340332
0.5460299999999999,0.05999999999972694,,0.5460299999999999,-0.7983946797554279
0.5460699999999999,0.13999999999980695,,0.5460699999999999,-0.7994521835645595
0.5461499999999999,0.2999999999997449,,0.5461499999999999,-0.7980837406622644
0.5462499999999999,0.4999999999997229,,0.5462499999999999,-0.799638723843722
0.5463499999999999,0.6999999999997009,,0.5463499999999999,-0.7979179219353153
0.5464499999999999,0.8999999999996788,,0.5464499999999999,-0.7998045480929284
0.5465,0.9999999999998899,,0.5465,-0.7976691708669962
0.5465099999999999,0.9800000000002012,,0.5465099999999999,0.8011932843056122
0.54653,0.9400000000001612,,0.54653,0.8007501074022322
0.54657,0.8600000000000811,,0.54657,0.8018196507068752
0.54665,0.7000000000001432,,0.54665,0.8004366538824785
0.54675,0.5000000000001652,,0.54675,0.8020077043015554
0.54685,0.30000000000018723,,0.54685,0.8002694879592073
0.5469499999999999,0.10000000000020925,,0.5469499999999999,0.8021748757853745
0.5469999999999999,2.2026824808563106e-13,,0.5469999999999999,0.8000187161939003
0.5470099999999999,0.019999999999686935,,0.5470099999999999,-0.7988300783689749
0.5470299999999999,0.05999999999972694,,0.5470299999999999,-0.7983946769100926
0.54707,0.13999999999980695,,0.54707,-0.7994521878152814
0.5471499999999999,0.2999999999997449,,0.5471499999999999,-0.7980837354226173
0.5472499999999999,0.4999999999997229,,0.5472499999999999,-0.7996387300023304
0.5473499999999999,0.6999999999997009,,0.5473499999999999,-0.797917914774804
0.5474499999999999,0.8999999999996788,,0.5474499999999999,-0.799804556280045
0.5475,0.9999999999998899,,0.5475,-0.7976691605973362
0.5475099999999999,0.9800000000002012,,0.5475099999999999,0.8011932790200895
0.54753,0.9400000000001612,,0.54753,0.8007501193088027
0.54757,0.8600000000000811,,0.54757,0.8018196349144533
0.54765,0.7000000000001432,,0.54765,0.8004366715868032
0.54775,0.5000000000001652,,0.54775,0.8020076850713312
0.54785,0.30000000000018723,,0.54785,0.8002695086822446
0.5479499999999999,0.10000000000020925,,0.5479499999999999,0.8021748536099192
0.5479999999999999,2.2026824808563106e-13,,0.5479999999999999,0.8000187410839098
0.5480099999999999,0.019999999999686935,,0.5480099999999999,-0.7988300797707024
0.5480299999999999,0.05999999999972694,,0.5480299999999999,-0.7983946807029918
0.54807,0.13999999999980695,,0.54807,-0.7994521805820255
0.5481499999999999,0.2999999999997449,,0.5481499999999999,-0.7980837444022828
0.5482499999999999,0.4999999999997229,,0.5482499999999999,-0.7996387195875324
0.5483499999999999,0.6999999999997009,,0.5483499999999999,-0.7979179267024415
0.5484499999999999,0.8999999999996788,,0.5484499999999999,-0.799804542789754
0.5485,0.9999999999998899,,0.5485,-0.7976691773253962
0.5485099999999999,0.9800000000002012,,0.5485099999999999,0.8011932817140671
0.54853,0.9400000000001612,,0.54853,0.8007501213672408
0.54857,0.8600000000000811,,0.54857,0.8018196294245028
0.54865,0.7000000000001432,,0.54865,0.8004366789397375
0.54875,0.5000000000001652,,0.54875,0.8020076760969373
0.54885,0.30000000000018723,,0.54885,0.8002695193606143
0.5489499999999999,0.10000000000020925,,0.5489499999999999,0.8021748412307895
0.5489999999999999,2.2026824808563106e-13,,0.5489999999999999,0.8000187566707089
0.5490099999999999,0.019999999999686935,,0.5490099999999999,-0.7988300823744157
0.5490299999999999,0.05999999999972694,,0.5490299999999999,-0.7983946815525569
0.54907,0.13999999999980695,,0.54907,-0.7994521772597222
0.5491499999999999,0.2999999999997449,,0.5491499999999999,-0.7980837490998436
0.5492499999999999,0.4999999999997229,,0.5492499999999999,-0.7996387137714889
0.5493499999999999,0.6999999999997009,,0.5493499999999999,-0.797917933661469
0.5494499999999999,0.8999999999996788,,0.5494499999999999,-0.7998045346604798
0.5495,0.9999999999998899,,0.5495,-0.7976691877771286
0.5495099999999999,0.9800000000002012,,0.5495099999999999,0.8011932879922125
0.54953,0.9400000000001612,,0.54953,0.8007501062226113
0.54957,0.8600000000000811,,0.54957,0.8018196500387024
0.54965,0.7000000000001432,,0.54965,0.8004366554832296
0.54975,0.5000000000001652,,0.54975,0.8020077019582184
0.54985,0.30000000000018723,,0.54985,0.8002694910765906
0.5499499999999999,0.10000000000020925,,0.5499499999999999,0.8021748718747739
0.5499999999999999,2.2026824808563106e-13,,0.5499999999999999,0.8000187214001011
0.5500099999999999,0.019999999999686935,,0.5500099999999999,-0.798830075057977
0.5500299999999999,0.05999999999972694,,0.5500299999999999,-0.7983946924683846
0.55007,0.13999999999980695,,0.55007,-0.7994521645234621
0.5501499999999999,0.2999999999997449,,0.5501499999999999,-0.7980837625823378
0.5502499999999999,0.4999999999997229,,0.5502499999999999,-0.7996386997540402
0.5503499999999999,0.6999999999997009,,0.5503499999999999,-0.7979179481709985
0.5504499999999999,0.8999999999996788,,0.5504499999999999,-0.7998045196915263
0.5505,0.9999999999998899,,0.5505,-0.7976692034617165
0.5505099999999999,0.9800000000002012,,0.5505099999999999,0.801193274324449
0.55053,0.9400000000001612,,0.55053,0.8007501591062808
0.55057,0.8600000000000811,,0.55057,0.801819572096802
0.55065,0.7000000000001432,,0.55065,0.8004367460940627
0.55075,0.5000000000001652,,0.55075,0.8020076011502136
0.55085,0.30000000000018723,,0.55085,0.8002696020558546
0.5509499999999999,0.10000000000020925,,0.5509499999999999,0.8021747507486617
0.5509999999999999,2.2026824808563106e-13,,0.5509999999999999,0.8000188629858838
0.5510099999999999,0.019999999999686935,,0.5510099999999999,-0.7988301026004352
0.5510299999999999,0.05999999999972694,,0.5510299999999999,-0.798394660560674
0.55107,0.13999999999980695,,0.55107,-0.7994521990361929
0.5511499999999999,0.2999999999997449,,0.5511499999999999,-0.7980837267314042
0.5512499999999999,0.4999999999997229,,0.5512499999999999,-0.7996387367153379
0.5513499999999999,0.6999999999997009,,0.5513499999999999,-0.797917910062883
0.5514499999999999,0.8999999999996788,,0.5514499999999999,-0.7998045589436642
0.5515,0.9999999999998899,,0.5515,-0.7976691622537284
0.55151,0.9800000000002012,,0.55151,0.8011932900634061
0.55153,0.9400000000001612,,0.55153,0.80075009446022
0.55157,0.8600000000000811,,0.55157,0.8018196684074143
0.55165,0.7000000000001432,,0.55165,0.8004366335320505
0.55175,0.5000000000001652,,0.55175,0.8020077268774592
0.55185,0.30000000000018723,,0.55185,0.8002694630845767
0.5519499999999999,0.10000000000020925,,0.5519499999999999,0.8021749030461711
0.5519999999999999,2.2026824808563106e-13,,0.5519999999999999,0.8000186838934756
0.5520099999999999,0.019999999999686935,,0.5520099999999999,-0.7988300686672282
0.5520299999999999,0.05999999999972694,,0.5520299999999999,-0.798394696038642
0.55207,0.13999999999980695,,0.55207,-0.7994521622701348
0.5521499999999999,0.2999999999997449,,0.5521499999999999,-0.7980837642518092
0.5522499999999999,0.4999999999997229,,0.5522499999999999,-0.7996386984912168
0.5523499999999999,0.6999999999997009,,0.5523499999999999,-0.7979179491154784
0.5524499999999999,0.8999999999996788,,0.5524499999999999,-0.7998045190094891
0.5525,0.9999999999998899,,0.5525,-0.797669203931949
0.55251,0.9800000000002012,,0.55251,0.8011933049877591
0.55253,0.9400000000001612,,0.55253,0.8007500445149668
0.55257,0.8600000000000811,,0.55257,0.8018197405769153
0.55265,0.7000000000001432,,0.55265,0.8004365502507056
0.55275,0.5000000000001652,,0.55275,0.802007819056901
0.55285,0.30000000000018723,,0.55285,0.8002693620365181
0.5529499999999999,0.10000000000020925,,0.5529499999999999,0.8021750129283147
0.5529999999999999,2.2026824808563106e-13,,0.5529999999999999,0.8000185564215023
0.5530099999999999,0.019999999999686935,,0.5530099999999999,-0.7988300476080715
0.5530299999999999,0.05999999999972694,,0.5530299999999999,-0.7983947137896763
0.55307,0.13999999999980695,,0.55307,-0.7994521468004815
0.5531499999999999,0.2999999999997449,,0.5531499999999999,-0.7980837787032301
0.5532499999999999,0.4999999999997229,,0.5532499999999999,-0.7996386848048298
0.5533499999999999,0.6999999999997009,,0.5533499999999999,-0.7979179620134221
0.5534499999999999,0.8999999999996788,,0.5534499999999999,-0.7998045069513758
0.5535,0.9999999999998899,,0.5535,-0.7976692140257664
0.55351,0.9800000000002012,,0.55351,0.801193287970931
0.55353,0.9400000000001612,,0.55353,0.8007500995360534
0.55357,0.8600000000000811,,0.55357,0.801819661742779
0.55365,0.7000000000001432,,0.55365,0.8004366411097233
0.55375,0.5000000000001652,,0.55375,0.8020077184918735
0.55385,0.30000000000018723,,0.55385,0.8002694723670195
0.5539499999999999,0.10000000000020925,,0.5539499999999999,0.8021748928167571
0.5539999999999999,2.2026824808563106e-13,,0.5539999999999999,0.8000186960127332
0.5540099999999999,0.019999999999686935,,0.5540099999999999,-0.7988300749392474
0.5540299999999999,0.05999999999972694,,0.5540299999999999,-0.7983946788157151
0.55407,0.13999999999980695,,0.55407,-0.7994521862456562
0.5541499999999999,0.2999999999997449,,0.5541499999999999,-0.7980837371192939
0.5542499999999999,0.4999999999997229,,0.5542499999999999,-0.7996387281038873
